attemptId,browserAspectRatio,browserInnerHeight,browserInnerWidth,browserName,browserOrientation,browserOuterHeight,browserOuterWidth,browserVersion.0,browserVersion.1,browserVersion.2,browserVersion.3,browserVersion.4,connectionDownlink,connectionDownlinkMax,connectionEffectiveType,connectionRTT,connectionSaveData,connectionType,courseSize,date,datetime,engineName,engineVersion.0,engineVersion.1,engineVersion.2,engineVersion.3,engineVersion.4,htmlFontSize,isDeleted,isLive,operatingSystemName,operatingSystemVersion.0,operatingSystemVersion.1,operatingSystemVersion.2,operatingSystemVersion.3,operatingSystemVersion.4,platformModel,platformType,platformVendor,scope,screenAspectRatio,screenHeight,screenIsTouch,screenOrientation,screenWidth,sessionId,userId
ci3yq,0.54609375,699,1280,microsoft edge,landscape,770,1280,108,0,1462,76,,2.15,2147483647,4g,250,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T15:44:11.5510,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,800,false,landscape,1280,e4d17cf90a53446d7a2bfff45349db290676073916f9a6a2e91ef426953702bf,e4d55512ecb4f6977c7197495bb2515ce0cd49f716216438c84d95e8e19f5baf
ci3yq,0.509895833333333,979,1920,microsoft edge,landscape,1044,1914,108,0,1462,76,,0.15,700,slow-2g,3000,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T15:49:33.0060,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,e4d17cf90a53446d7a2bfff45349db290676073916f9a6a2e91ef426953702bf,e4d55512ecb4f6977c7197495bb2515ce0cd49f716216438c84d95e8e19f5baf
w2y1f,0.476090014064698,677,1422,microsoft edge,landscape,680,1280,109,0,1518,61,,10,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T15:56:10.4460,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,1b5f46cf89c31b9119131d57f2f20f2663f237071e44b2a2ab3fae37a9b67648,eb35379de61e848b0a5da3da84431434faaa44b7c1349851be9066f218395616
g2gpo,0.493917274939173,609,1233,microsoft edge,landscape,680,1280,109,0,1518,61,,3.7,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T15:57:40.7799,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,eabffafca1571de3ea069f5669a26761167c5a3c53816791b2619c9d10c768d6,5e2eb607c979a1507819583930dd10a22e81d8f17b2b667d7f846a52c02646a5
8o0vx,0.520479520479521,1042,2002,microsoft edge,landscape,1110,2046,109,0,1518,55,,10,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:02:31.2660,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1152,false,landscape,2048,7c62a4e969d483623767619cb96ab59355714d5a7f59a53082fcdd7156a53e0e,55092dcbdef353564631b8f6adb918a2ca4b5a35fbefbf0dd7a906a2d5ea644f
6slp2,0.493917274939173,609,1233,microsoft edge,landscape,680,1280,109,0,1518,61,,4.2,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:08:46.9309,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,bc0049860809e9a1df892c58f25658726d97a7b5e96bd2d657e7acff82885ba9,5e2eb607c979a1507819583930dd10a22e81d8f17b2b667d7f846a52c02646a5
sle87,0.517059106198943,1076,2081,microsoft edge,landscape,1040,1920,109,0,1518,55,,10,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:09:07.5260,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,60c8c978b1f6ab3c3118a5751b9e192e5e74b8a0a7c7b2aff962991118171782,1888168b03e3b24a71ae44a1f3440fa07576831710df37a6b89b89945eb1fd89
x0gxz,0.776119402985075,988,1273,firefox,landscape,1123,1286,109,0,,,,3.025,2147483647,4g,0,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:10:46.0769,gecko,20100101,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1584,false,landscape,2816,fa2ee0e84f8f872941ca5f34b0681f7d37e061d805b48dc83c4336cef0c0f49f,80c21ea62e5c15e3d5f8e1cf9d8a7bd3b59ad4387cd96c9121fc18ffa563cfeb
x0gxz,0.616197183098592,1225,1988,firefox,landscape,1363,2008,109,0,,,,3.025,2147483647,4g,0,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:10:48.0109,gecko,20100101,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1584,false,landscape,2816,fa2ee0e84f8f872941ca5f34b0681f7d37e061d805b48dc83c4336cef0c0f49f,80c21ea62e5c15e3d5f8e1cf9d8a7bd3b59ad4387cd96c9121fc18ffa563cfeb
wqmq9,0.539880952380952,907,1680,microsoft edge,landscape,1008,1678,109,0,1518,61,,10,2147483647,4g,0,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:10:49.3380,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1050,false,landscape,1680,bd76155df610a76757f689202e18080bb652a8aa8d84935340fc3381987acc92,708d763e492a40d2af9807752562e9666fd0ef0fcd324a5ee48409c08a52ccc9
wqmq9,0.470052083333333,722,1536,microsoft edge,landscape,824,1536,109,0,1518,61,,10,2147483647,4g,50,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T16:53:50.0039,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,bd76155df610a76757f689202e18080bb652a8aa8d84935340fc3381987acc92,708d763e492a40d2af9807752562e9666fd0ef0fcd324a5ee48409c08a52ccc9
9mdf7,0.470052083333333,722,1536,microsoft edge,landscape,824,1536,109,0,1518,61,,10,2147483647,4g,150,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T18:31:27.2400,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,c4196c514bb391a2647e5810824d2b615d9cdc7363fdbc2a6aa81a8fbe0e4e9c,21802408204dd13f22e70359876645e6b1ac143b9b2a588c99ffce993d29d534
c6qm2,0.490885416666667,754,1536,chrome,landscape,824,1536,109,0,0,0,,10,2147483647,4g,100,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T19:10:04.0450,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,3e6262315f153255e304646e9159bb87c5c13ed35d4bd609738c1b71f848bed4,6fddd568a7a23843713d6ed529ef99d9995d703148a5174c663d8776acae90e5
g532a,0.611851851851852,826,1350,chrome,landscape,912,1363,109,0,0,0,,5,2147483647,4g,100,false,unknown,large,2023-01-23T00:00:00.0000,2023-01-23T20:57:18.2730,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,960,false,landscape,1536,34afc1a0b5002c57528fbcb59b50ccced814eca6258bfe6072d77390e7aeeda5,94a0d925f7873289a4e99d030c5dfd9e86e134f82960aa12123625a0cf55871f
67rpw,0.500266951414842,937,1873,microsoft edge,landscape,1034,1914,109,0,1518,61,,1.65,2147483647,4g,50,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T09:59:34.9790,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,6b0b3653010436d84ed975445eea41534730159b54fe2da545a7384417e0f171,64f4fd7efe70c6e7187bb44f3c628cff723344f4d96219d1ad72244b60d3d61e
nu2j2,0.575015309246785,939,1633,microsoft edge,landscape,1010,1680,109,0,1518,61,,10,2147483647,4g,0,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T10:55:01.7269,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1050,false,landscape,1680,e46cbe29f7610b31f497ffc0abe23b37c278ddbc293874c1b8e8ba65f12bf287,bd1fb5460fe978ac97938f029be40b853e79998eefdfaaa8631fd3caabb0812b
0t2nf,0.493746277546158,829,1679,chrome,landscape,940,1679,109,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T11:53:28.6800,blink,0,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1050,false,landscape,1680,adcfb512a310f4efcdf153a44b9521b10802ccb6c95a1cd7d17390f87c3a0d0b,0ca08c21e853c719826f026d0655ada5b2f1cb7c96623ec75516fd0af4c17da1
si0us,0.734013605442177,1079,1470,chrome,landscape,1190,1470,109,0,0,0,,10,2147483647,4g,0,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T16:04:24.4300,blink,0,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1440,false,landscape,2560,c96a935b8a0a33510de6d89fef610652751e087705008830ec73dd597fb23238,f819ef37f799e75d9e32d8c194df6c97e7d4099f57bff74f9cd41f7723d4242a
si0us,0.731525423728814,1079,1475,chrome,landscape,1190,1475,109,0,0,0,,10,2147483647,4g,0,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T16:13:33.3259,blink,0,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1440,false,landscape,2560,c96a935b8a0a33510de6d89fef610652751e087705008830ec73dd597fb23238,f819ef37f799e75d9e32d8c194df6c97e7d4099f57bff74f9cd41f7723d4242a
80vqi,0.579500657030223,882,1522,chrome,landscape,961,1522,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T17:09:11.4709,blink,0,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.418604651162791,1440,false,landscape,3440,9786c6e01e60ae13f9098f63a211a1134fe2ccbf0dca0a43d1995e4c091e745a,adecfaaa9f06944de6d303057a946282273b5d7acd93ba6a4c356dc7da7abd93
cj7m8,0.484251968503937,738,1524,chrome,landscape,824,1539,107,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-24T00:00:00.0000,2023-01-24T20:10:49.2219,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,6855951bd1ac44cacb8d65ea5ed3148878942dddf03385df7f34700bfb0aeb1b,219b92b619072de32207cf08776c85f2f57aaf6bfa90d3d6d65cd554685debb9
cnnsn,0.47625,762,1600,microsoft edge,landscape,680,1280,108,0,1462,76,,10,2147483647,4g,50,false,unknown,large,2023-01-25T00:00:00.0000,2023-01-25T16:35:37.2200,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,f7e6151e755c25bdcf1dde41c6d4868d0f6d3aeae7d023ffb4d4feb9c56d6477,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
bbot4,0.47625,762,1600,microsoft edge,landscape,680,1280,108,0,1462,76,,9.3,2147483647,4g,50,false,unknown,large,2023-01-25T00:00:00.0000,2023-01-25T16:36:42.0799,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89e0ee30d58c10015ad3e22c62af4c51fd2502106fbb7250772547875dc8a255,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
e9bnt,0.484563758389262,722,1490,microsoft edge,landscape,824,1536,109,0,1518,55,,10,2147483647,4g,50,false,unknown,large,2023-01-25T00:00:00.0000,2023-01-25T17:38:07.3819,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,64cea74ec5544aa0e2b1e298bf3862f6d983a3b2fecaf224f35e63b0eb7bc42b,7b7610778cd821d3626f47f514808069660366285052c1e941a441715645d54b
52nzy,0.473295454545455,833,1760,firefox,landscape,953,1760,109,0,,,,0.825,2147483647,4g,0,false,unknown,large,2023-01-25T00:00:00.0000,2023-01-25T20:06:54.0329,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,990,false,landscape,1760,61ee91fe4dbb3b92d2a98be1b1f5a18f78751323062e24a580faf2b21396d9c5,d25e07827f3feda516cbc7b1b36d34a4061f357395576fc85b1526076bcd18fb
52nzy,0.640769230769231,833,1300,firefox,landscape,953,1760,109,0,,,,0.975,2147483647,4g,0,false,unknown,large,2023-01-25T00:00:00.0000,2023-01-25T20:07:28.1489,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,990,false,landscape,1760,61ee91fe4dbb3b92d2a98be1b1f5a18f78751323062e24a580faf2b21396d9c5,d25e07827f3feda516cbc7b1b36d34a4061f357395576fc85b1526076bcd18fb
0ejtp,0.46484375,595,1280,firefox,landscape,695,1295,109,0,,,,2.625,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:09:21.8719,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.1,128,1280,firefox,landscape,695,1295,109,0,,,,2.625,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:09:36.7339,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.2140625,274,1280,firefox,landscape,695,1295,109,0,,,,2.625,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:10:09.7060,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.3140625,402,1280,firefox,landscape,695,1295,109,0,,,,2.725,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:13:03.2780,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.46484375,595,1280,firefox,landscape,695,1295,109,0,,,,2.725,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:13:20.5139,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.3140625,402,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:14:51.8440,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.125,160,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:15:02.5239,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.2078125,266,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:15:23.7400,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.1859375,238,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:15:26.5380,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.2078125,266,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:18:32.5460,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
0ejtp,0.46484375,595,1280,firefox,landscape,695,1295,109,0,,,,5.175,2147483647,4g,0,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T11:27:16.1040,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
cr9oy,0.488020833333333,937,1920,chrome,landscape,1040,1920,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T13:30:32.8580,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
cr9oy,0.607661822985469,920,1514,chrome,landscape,1040,1530,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T14:27:16.2520,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.421875,1080,false,landscape,2560,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
cr9oy,0.888030888030888,920,1036,chrome,landscape,1040,1052,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T14:27:16.5629,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.421875,1080,false,landscape,2560,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
cr9oy,0.786324786324786,920,1170,chrome,landscape,1040,1186,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T14:27:16.8329,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.421875,1080,false,landscape,2560,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
cr9oy,0.765391014975042,920,1202,chrome,landscape,1040,1218,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T14:27:17.1349,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.421875,1080,false,landscape,2560,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
cr9oy,0.77116512992456,920,1193,chrome,landscape,1040,1209,108,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-26T00:00:00.0000,2023-01-26T14:27:17.4189,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.421875,1080,false,landscape,2560,dc92481f754e503b03107ada8437472257a883451473a31f0f2a2198b73c9691,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
